# ball-automatic.dat
# t           x           y           z           
 11.1        103.414     -8.71113    0           
 11.12       103.414     -8.71113    0           
 11.14       103.414     -8.71113    0           
 11.16       103.414     -8.71113    0           
 11.18       103.414     -8.71113    0           
 11.2        103.414     -8.71113    0           
 11.22       103.414     -8.71113    0           
 11.24       103.414     -8.71113    0           
 11.26       103.414     -8.71113    0           
 11.28       103.414     -8.71113    0           
 11.3        103.414     -8.71113    0           
 11.32       103.414     -8.71113    0           
 11.34       103.414     -8.71113    0           
 11.36       103.414     -8.71113    0           
 11.38       103.414     -8.71113    0           
 11.4        103.414     -8.71113    0           
 11.42       103.414     -8.71113    0           
 11.44       103.414     -8.71113    0           
 11.46       103.414     -8.71113    0           
 11.48       103.414     -8.71113    0           
 11.5        103.414     -8.71113    0           
 11.52       103.414     -8.71113    0           
 11.54       103.414     -8.71113    0           
 11.56       103.414     -8.71113    0           
 11.58       103.414     -8.71113    0           
 11.6        103.414     -8.71113    0           
 11.62       103.414     -8.71113    0           
 11.64       103.414     -8.71113    0           
 11.66       103.414     -8.71113    0           
 11.68       103.414     -8.71113    0           
 11.7        103.414     -8.71113    0           
 11.72       103.414     -8.71113    0           
 11.74       103.414     -8.71113    0           
 11.76       103.414     -8.71113    0           
 11.78       103.414     -8.71113    0           
 11.8        103.414     -8.71113    0           
 11.82       103.414     -8.71113    0           
 11.84       103.414     -8.71113    0           
 11.86       103.414     -8.71113    0           
 11.88       103.414     -8.71113    0           
 11.9        103.414     -8.71113    0           
 11.92       103.414     -8.71113    0           
 11.94       103.414     -8.71113    0           
 11.96       103.414     -8.71113    0           
 11.98       103.414     -8.71113    0           
 12          103.414     -8.71113    0           
 12.02       103.414     -8.71113    0           
 12.04       103.414     -8.71113    0           
 12.06       103.414     -8.71113    0           
 12.08       103.414     -8.71113    0           
 12.1        103.414     -8.71113    0           
 12.12       103.414     -8.71113    0           
 12.14       103.414     -8.71113    0           
 12.16       103.414     -8.71113    0           
 12.18       103.414     -8.71113    0           
 12.2        103.414     -8.71113    0           
 12.22       103.414     -8.71113    0           
